Action|Reward|In Progress
1|3.3157894736842106|True
1|3.3157894736842106|True
1|3.3157894736842106|True
3|4.2631578947368425|True
1|3.526315789473684|True
0|3.526315789473684|True
1|0|True
3|0|True
1|4.526315789473684|True
3|4.368421052631579|True
2|4.842105263157895|True
1|2.578947368421053|True
3|1.263157894736842|True
2|0|True
2|0.1578947368421052|True
2|0.9999999999999998|True
2|0.9999999999999998|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-0.26315789473684204|True
2|-0.26315789473684204|True
2|-0.26315789473684204|True
2|-0.26315789473684204|True
3|0.736842105263158|True
2|0.736842105263158|True
2|2.0526315789473686|True
2|2.0526315789473686|True
2|2.0526315789473686|True
2|1.0526315789473686|True
2|0.6315789473684212|True
2|0.6315789473684212|True
2|0.6315789473684212|True
3|1.6315789473684212|True
2|0|True
2|0|True
2|0|True
2|0|True
2|-1|True
2|-1|True
3|0|True
2|2.947368421052632|True
3|0.6842105263157894|True
2|1.526315789473684|True
2|0.0|True
2|0.0|True
2|0.0|True
2|-1.0|True
2|-1|True
2|-1|True
3|0|True
1|0.5789473684210528|True
2|0.5789473684210528|True
3|0.052631578947368585|True
2|0.052631578947368585|True
3|0.8421052631578946|True
2|0|True
1|0.9473684210526317|True
3|0.6315789473684208|True
1|0.6315789473684208|True
1|3.736842105263158|True
3|3.736842105263158|True
2|4.052631578947368|True
1|0|True
0|0|True
3|0.4736842105263156|True
2|0|True
3|2.263157894736842|True
2|3.0|True
2|0.9999999999999998|True
2|0.9999999999999998|True
2|0.9999999999999998|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|0.5789473684210527|True
2|1.473684210526316|True
2|1.473684210526316|True
2|1.473684210526316|True
2|1.473684210526316|True
2|1.473684210526316|True
2|2.2105263157894735|True
3|3.2105263157894735|True
2|0.5789473684210528|True
2|0.368421052631579|True
2|0.368421052631579|True
2|0.368421052631579|True
2|-1|True
3|0|True
2|0.10526315789473661|True
3|0.10526315789473661|True
2|0.10526315789473661|True
2|0.10526315789473661|True
2|0.10526315789473661|True
2|0.10526315789473661|True
2|-0.8947368421052634|True
2|-0.8947368421052634|True
2|-1|True
2|-1|True
2|-1|True
3|0|True
2|0|True
2|0.9999999999999998|True
2|0.9999999999999998|True
2|1.4210526315789473|True
2|0.42105263157894735|True
2|0.42105263157894735|True
2|0.42105263157894735|True
3|1.4210526315789473|True
2|0.6842105263157894|True
1|0.9999999999999998|True
1|1.0526315789473684|True
3|4.684210526315789|True
1|3.7894736842105265|True
1|1.0526315789473684|True
1|0|True
1|0.42105263157894757|True
1|-0.631578947368421|False
